,0,1
0,-8.07470132705231,-8.553662916055304
1,-11.351587891584447,-6.075657706098385
2,-5.974951296469988,-6.786025507201082
3,-12.507440319464383,-9.848968434692988
4,-6.697629089549033,-4.818145966253681
5,-4.967244435890683,-6.580579627451117
6,-4.326273404358883,-10.954070590089119
7,-1.462385814042218,-3.4102069522576857
8,-4.864593081686191,-3.7760083892901704
9,-2.151412345281237,-7.043775878141848
10,-10.486686128346786,-11.268798175522022
11,-4.710926589573601,-9.646399082600222
12,-5.75182225395119,-5.3675751317819795
13,-4.605485289585668,-3.3040291774303707
14,-4.905631003778964,-5.916087793563442
15,-8.61627386713876,-2.199794016496921
16,-5.1322806312813825,-8.796298768626372
17,-7.061686049758875,-11.290812509454167
18,-4.158352909682927,-10.94684935095206
19,-3.8269236823554027,-3.1449763572231557
20,-9.25061749202702,-8.656980352373463
21,-6.1724965061415435,-7.215550304356346
22,-1.8413917630737178,-4.335005248021384
23,-7.612253773427444,-3.9502749621844786
24,-4.855453415259146,-10.96280366500391
25,-7.190463512145749,-8.52442766169684
26,-6.268487140259604,-4.149578320144485
27,-11.340792820738681,-8.114743855962578
28,-4.244067592361938,-5.315210682968712
29,-9.5661343831959,-6.18674693269157
30,-5.410653351529472,-6.053794912455423
31,-2.0010221427887753,-6.144803441305106
32,-11.498817896616615,-6.800664623129954
33,-8.547649092634728,-5.0713091602030955
34,-6.839418795455523,-9.074179179340407
35,-10.620120374104713,-5.292205420069024
36,-9.615255517664766,-4.195170902444426
37,-1.492382852645508,1.354770940246473
38,-6.712408972072034,-7.748200817758907
39,-3.800205851189836,-10.685346538456383
40,-7.037339932629788,-5.800265696869951
41,-10.012469756389645,-11.807810456589188
42,-3.991858297614046,-5.729995682701983
43,-9.991339978036786,-8.852512728086346
44,-6.487391518356306,-4.709380974310719
45,-8.934585391562553,-5.579100715362477
46,-4.575014620812627,-5.710069592061458
47,-3.427697091970119,-8.497461587572838
48,-8.235621606275702,-7.331299616277122
49,-6.607212100808171,-7.419845768423554
50,-2.526701932581844,-3.9838600745734642
51,-4.7036776265289735,-7.48284761062789
52,-7.273114729748189,-5.873441504059153
53,-12.2927564627383,-11.688001179340311
54,-7.552470175396957,-7.8103583924429465
55,-1.8774851621059678,-1.9693319208731586
56,-11.425814647084973,-2.8928936667493605
57,-7.013356043041878,-5.968765407423513
58,-4.883951550946058,-8.932371028639901
59,-11.326011176320483,-8.7212387433148
60,-7.517768535512883,-10.66797908645335
61,-8.283367621912474,-13.139522152713791
62,-12.346658360957584,-4.7586974897016585
63,-3.3984307792454773,-5.360143659011282
64,-6.3916073165267715,-8.135698143133235
65,-3.0160847501189685,-2.7785756383547584
66,-5.009694708600549,-3.3691224047202004
67,-7.251997264740776,-1.8828669889619416
68,-4.369879665674847,-5.48553348413664
69,-7.020444711142274,-11.284283777716567
70,-9.865840083356227,-5.337764757030856
71,-3.0667943484207205,-2.4272039008698467
72,-9.041742180043606,-6.333428307168187
73,-1.4402380919197526,-6.0144339780243214
74,-8.895320124639131,-7.866535038420893
75,-8.262807688254938,-7.0626758861748815
76,-5.603098905055949,-4.798548497598801
77,-6.538103929986384,-9.01268983094747
78,-12.757078052330115,-11.115672665694156
79,-4.985291418446748,-2.710923002353775
80,-5.784505216662584,-3.0579641695882955
81,-8.643892299893897,-11.486819244411056
82,-10.263811194845886,-8.833896119147104
83,-12.460308563476138,-5.889624928682641
84,-5.045254738196478,-7.656273402534993
85,-3.2335411687100177,-6.059590894504782
86,-7.386900604717198,-6.205115497747427
87,-9.1647784595872,-6.299331630586615
88,-9.551994644651506,-4.51680490031308
89,-11.011255038193985,-1.5883126347629668
90,-7.170719767834981,-10.140000643444157
91,-5.002351505697244,-3.3310180327939114
92,-7.6454581751467705,-5.1720879103532
93,-8.125925688678848,-8.37821244264225
94,-2.1358020513586338,-7.383386769079881
95,-7.30195870346772,-4.335306256849753
96,-5.408755946535248,-9.72412166191118
97,-8.1255829403518,-6.790804382892489
98,-4.927792723273228,-4.395273335480102
99,-5.174323165759122,-9.133688420528664
100,-8.91792366949204,-6.97530908595558
101,-11.690722941825918,-8.040245551336332
102,-1.7306688457706985,-4.979390081257302
103,-9.252558604656848,-7.4727518622667795
104,-15.035814781039566,-1.689561401570458
105,-10.477291701263056,-6.543576933018506
106,-10.65229415938758,-8.395808673652564
107,-7.480449233929748,-4.851302731379178
108,-4.545114816362078,-5.365478534464814
109,-5.8576589262312755,-5.574038587745101
110,-9.889812752669528,-16.358209122217115
111,-6.022367971341621,-11.608979625487986
112,-7.6375034082343864,-3.865267886474511
113,-5.303360231831482,-9.036777657762672
114,-6.284582103280371,-3.930386443551778
115,-5.442548801467237,-4.692714251685876
116,-5.991966846890324,-8.249176663455957
117,-13.770322839720844,-11.574362930642476
118,-1.9649246927289896,-1.31902799978681
119,-6.725535439126669,-3.7726197472618064
120,-4.704457871145483,-5.101916563346126
121,-9.835602738652794,-6.836538772214176
122,-3.2449410716949614,-4.403687343037164
123,-4.611813395424267,-6.875012245199572
124,-12.3724017703688,-10.969503971327706
125,-5.2537981513507175,-2.0742310980847813
126,-14.402979828854445,-10.826415252205596
127,-2.1414069036246506,-3.8188429375453627
128,-9.126212364546008,-11.5776513033797
129,-9.515941371706456,-6.832530296081186
130,-4.444471548518902,-4.650673430594233
131,3.3498787559352188,-0.1987041269380443
132,-4.170543614325306,-8.492991350311467
133,-8.841876818939399,-13.796031876208163
134,-6.062201044865106,-5.609302399924315
135,-8.326264495641114,-13.300236892656983
136,-10.095166203849669,-10.059717840643916
137,-5.203558895446729,-3.602785503890564
138,-6.487056323744266,-8.566268577342987
139,-6.5172962312657035,-7.852061684489065
140,-8.447182634547366,-6.153494695506757
141,-9.052246736322735,-13.34016540505137
142,-9.262360597933041,-16.024591097149646
143,-7.617409678407819,-5.579419093211266
144,-6.664887396280439,-8.821981808636462
145,-5.595457616247483,-7.303262950263568
146,-6.912241419877066,-3.9691334233621114
147,-6.744419566018945,-9.144728814105825
148,-9.912375933160925,-8.847859166561205
149,-10.24118016075537,-8.060081872510471
150,-3.8364233399289884,-5.776947386044856
151,-10.034345346665116,-7.9199607243449925
152,-7.147916569375934,-6.741482591356096
153,-9.355751871365685,-11.40501527490117
154,-8.097275666578012,-8.797691560443251
155,-8.327207004989866,-4.520932337345064
156,-10.592886409509196,-7.774806365509259
157,-10.490351986457672,-10.417592544733536
158,-8.266880181568572,-9.341675754207516
159,-7.632249169682293,-8.08307793451635
160,-8.287469408085757,-6.225784995009162
161,-8.459312625192721,-1.2110704839970312
162,-2.235291826623471,-6.441364561263322
163,-11.435273370321617,-8.692873353520309
164,-9.739592170980606,-7.562939477473659
165,-5.413507925957225,-8.521688243410704
166,-6.027681519946447,-8.373438498505
167,-9.325213456745225,-9.834635169524713
168,-4.259283102729798,-5.372596315882339
169,-7.116114369599012,-9.06891350346007
170,-5.246687941904843,-4.402530678987293
171,-6.770069290384804,-8.526171962970997
172,-6.155672066745281,-5.3518275039520775
173,-0.7309301879184984,-5.606527721984202
174,-4.729473948198807,-5.4688765711903695
175,-10.377976026320056,-5.267192172281587
176,-8.992132412549372,-9.546175732518439
177,-5.213256047377554,-8.686119638642413
178,-6.451047417522859,-7.450990274829576
179,-6.421027030293612,-9.286639077945143
180,-11.028843393008763,-5.71928004889205
181,-7.408032807300046,-6.016462581957334
182,-8.131015128549997,-9.520883613236055
183,-7.614703655492967,-7.57108229960629
184,-5.919534445409742,-8.59731888618075
185,-7.927406168199622,-6.202289483160417
186,-12.500870911864878,-9.177859293868586
187,-11.36770034393622,-14.025870275908733
188,-9.625501137372842,-8.990385799172023
189,-11.393660283627812,-14.193687679439673
190,-3.740126319528475,-5.816483350712802
191,-0.47006569295729683,-2.2913345127284037
192,-5.252013444741809,-4.731034086102895
193,-11.153824538177632,-4.654578103775526
194,-8.51535867326828,-10.513811558627285
195,-5.475047203666875,-3.770989207133962
196,-6.679170896041262,-0.3348116271869941
197,-9.307869178600914,-10.933141312840133
198,-4.812447812646189,-0.12249633460939435
199,-8.840916797029315,-4.552995311478188
200,-1.7433929388034626,-3.819688923890853
201,-7.095246300774499,-6.932500750033926
202,-6.888046417085595,-4.730430960452182
203,-3.9287333472292882,-4.421950351254031
204,-8.209306523293348,-6.427238127340852
205,-6.9348187532830154,-10.830693240070481
206,-5.154116592634811,-0.7281142502721112
207,-6.582803522782927,-9.175636942977349
208,-11.304316716641324,-10.903608029156965
209,-10.237072511123852,-10.003181630619446
210,-15.492566047742537,-9.411887000317769
211,-8.024113027964365,-4.6584925275424585
212,-11.078043659232614,-6.336964870256305
213,-5.635328474417312,-3.2587765037691026
214,-6.754101825982734,-12.846554121507591
215,-0.3373384984763659,-7.4014459790960085
216,-7.530036158174741,-5.04439687094236
217,-11.103199064532909,-10.846527216007491
218,-8.91850586968733,-13.699317560143506
219,-2.397062241099219,-2.5894851145641793
220,-7.959512700226147,-8.072770629905419
221,-1.3757019168606721,-1.6844227896780604
222,-4.708604987803291,-2.388791229787736
223,-6.342008247318756,-9.597847333170675
224,-3.80582429376809,-7.475047565719356
225,-8.488521723780542,-5.17981166864578
226,-5.265048194812182,-3.5189798463022584
227,-4.223774181569711,-6.970366240408543
228,-4.923731984250557,-8.50991658540247
229,-3.4603962532802734,-7.609966995735112
230,-12.259252359965467,-12.13709583262471
231,-5.519324397034007,-4.7780762426525545
232,-6.320077341941468,-7.085538488580848
233,-9.936974192779191,-7.312890510925021
234,-4.599079444466669,-6.593772341909685
235,-2.2852371993103366,-10.259326023990656
236,-5.358676939447239,-0.6236855819024241
237,-10.920832411227561,-11.783518558082324
238,-9.064527422441282,-7.9863252593751435
239,-17.085113565066163,-13.206792306097942
240,-5.006517272824849,-8.316606456438224
241,-3.1021518968383655,-2.3973331872089156
242,-2.5354683377628913,-7.462299710315857
243,-3.416032850731702,-7.16262503690134
244,-12.99080204595402,-9.936712339935772
245,-9.542244814705208,-4.415567932862617
246,-5.7129093049366,-8.696485297850469
247,-11.963227100721232,-10.096387947979249
248,-3.926028366207768,-4.585380888380379
249,-2.288252467392388,-7.078411248837995
250,-12.75764209477217,-6.143228826548687
251,-4.274829329001923,-2.3246466869092455
252,-4.4348356553745525,-6.122287484048433
253,-3.936197087922333,-6.929148908634295
254,-5.689128340570823,-8.567623980929204
255,-7.6285465433512645,-7.802576459435487
256,-4.795856517967556,-7.93974926548619
257,-6.782382478686311,-4.16563051324242
258,-6.632126954695471,-10.018477657088514
259,-8.564249251153406,-5.9613679034874805
260,-3.524296248787427,-1.6420413287625317
261,-6.235168205760988,-4.258556436291971
262,-1.8544585858729903,-8.106753585918174
263,-2.7772130318541164,-2.6106418904606086
264,-6.120838808632533,-9.253483490252638
265,-5.811719669401353,-11.56739400069104
266,-4.727627699316422,-8.922710872871534
267,-5.357500670114485,-5.19330685625191
268,-4.057490469804129,-5.389629951680844
269,-8.663194490806486,-10.661606547781465
